id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
18625,K2S9,small_airport,Willapa Harbor Airport,46.69760132,-123.822998,13,NA_,US,US-WA,South Bend/Raymond/,no,K2S9,,2S9,,,
15031,8MI5,heliport,Consumers Power Company Heliport,42.32730103,-86.30470276,610,NA_,US,US-MI,South Haven,no,8MI5,,8MI5,,,
327242,KR-0402,heliport,Dongsam 1(il)-dong Heliport,35.063861,129.066769,,AS,KR,KR-26,Busan (Yeoung-do),no,,,,,,Dongsam 1(il)-dong
38605,YTHR,small_airport,Three Rivers Homestead Airport,-25.13330078,119.1169968,,OC,AU,AU-WA,,no,YTHR,,,,,
311533,AYIS,small_airport,Isan Airstrip,-5.9781,146.61975,6955,OC,PG,PG-MPL,Isan,no,AYIS,,ISAN,,,
308773,SLHT,heliport,Transierra Helipuerto,-21.3385,-63.479,1486,SA,BO,BO-T,Transierra Natural Gas Co.,no,SLHT,,,,,
14537,81MU,heliport,St John's Regional Health Center Heliport,37.17869949,-93.27380371,1300,NA_,US,US-MO,Springfield,no,81MU,,81MU,,,
298716,LICB,medium_airport,Comiso Airport,36.994601,14.607182,623,EU,IT,IT-82,Comiso,no,LICB,CIY,RG06,http://www.aeroportodicomiso.it/,https://en.wikipedia.org/wiki/Comiso_Airport,"Vincenzo Magliocco Airport, Aeroporto di Comiso"
14779,88AK,small_airport,Dutch Landing Strip,60.54029846,-150.8679962,300,NA_,US,US-AK,Sterling,no,88AK,,88AK,,,
328001,SIAJ,small_airport,Fazenda Tauá Airport,-16.983451,-39.164382,43,SA,BR,BR-BA,Prado,no,SIAJ,,,,,
22283,MO78,small_airport,Stickle Cattle Farms Airport,38.31669998,-91.78350067,700,NA_,US,US-MO,Belle,no,MO78,,MO78,,,
1457,CPU2,heliport,Kincardine (South Bruce Grey Health Centre Hospital) Heliport,44.1875,-81.62439728,700,NA_,CA,CA-ON,Kincardine,no,CPU2,,CPU2,,,PU2
309452,HU-0017,small_airport,Gyõrszentiván-Bõny Airport,47.6672,17.784801,490,EU,HU,HU-GS,Gyõrszentiván/Bõny,no,LHBY,,,,,
45391,2ID5,small_airport,Splan Airport,44.807467,-116.049483,4987,NA_,US,US-ID,McCall,no,2ID5,,2ID5,,,
325707,US-0765,heliport,GAF Helistop Heliport,40.844597,-74.461376,356,NA_,US,US-NJ,Parsippanny,no,1NJ3,,1NJ3,,,
8138,19IL,closed,Eagle Pass Airport,40.549404,-89.106003,810,NA_,US,US-IL,Bloomington,no,,,,,,19IL
32269,SCSG,small_airport,San Gerónimo Airport,-33.35329819,-71.62609863,341,SA,CL,CL-VS,Algarrobo,no,SCSG,,,,https://en.wikipedia.org/wiki/San_Ger%C3%B3nimo_Airport,
43153,PL-0035,closed,Aleksandrów Łódzki Airport,51.7906,19.27,623,EU,PL,PL-LD,Aleksandrów Łódzki,no,,,,,,
331931,SWWE,small_airport,M. Baumann Airfield,-26.03618,-49.500291,3123,SA,BR,BR-PR,Piên,no,SWWE,,PR0099,,,
44064,GL-0003,small_airport,North Grip Ice Landingstrip,75.09999847,-42.31666565,,NA_,GL,GL-U-A,,no,,,,,,GIRPA
327403,KR-0487,heliport,Gunam-gun Army Base Heliport,35.588324,129.427684,,AS,KR,KR-31,Ulsan (Gunam-gun),no,,,,,,Gunam-gun Army Base
314243,DE-0160,small_airport,Plätzer Airfield,50.7094,9.7391,1166,EU,DE,DE-HE,Hünfeld,no,,,,http://www.flugplatz-plaetzer.de/,,
17537,GA64,heliport,Crawford W. Long Memorial Hospital Heliport,33.76869965,-84.38629913,1050,NA_,US,US-GA,Atlanta,no,GA64,,GA64,,,
15999,9TX3,small_airport,Horan Airport,34.16899872,-101.6350021,3339,NA_,US,US-TX,Plainview,no,9TX3,,9TX3,,,
31004,ENAS,small_airport,Ny-Ålesund Airport (Hamnerabben),78.92749786,11.8743,50,EU,NO,NO-21,Ny-Ålesund,no,ENAS,,,,"https://en.wikipedia.org/wiki/Ny-%C3%85lesund_Airport,_Hamnerabben",Brøggerhalvøya Airport
6352,OS70,medium_airport,Al Qusayr Air Base,34.56909943,36.57279968,1768,AS,SY,SY-HI,Al-Qusayr,no,,,,,,"OS70, القصير"
38701,AR-0026,small_airport,Olavarria Aeroclub Airport,-36.96440125,-60.2757988,606,SA,AR,AR-B,Olavarria,no,,,OLC,,,
9576,2MS1,heliport,Tgp Station 843 Heliport,33.23559952,-90.57749939,105,NA_,US,US-MS,Isola,no,2MS1,,2MS1,,,
29044,EBNO,closed,Outer ULM,50.85440063,3.985280037,151,EU,BE,BE-VOV,Ninove,no,EBNO,,,,,
8215,1B5,small_airport,Franconia Airport,44.19589996,-71.74949646,970,NA_,US,US-NH,Franconia,no,1B5,,1B5,,https://en.wikipedia.org/wiki/Franconia_Airport,
21479,LA12,heliport,LA State Police Troop B Helipad Heliport,30.010814,-90.239242,,NA_,US,US-LA,Kenner,no,LA12,,LA12,,,
18786,K47A,small_airport,Cherokee County Regional Airport,34.3106,-84.423897,1219,NA_,US,US-GA,Canton,no,KCNI,,CNI,,https://en.wikipedia.org/wiki/Cherokee_County_Airport_(Georgia),47A
37325,SNWU,small_airport,Fazenda Ponte Quinhá Airport,-23.00861168,-55.50972366,1575,SA,BR,BR-MS,Aral Moreira,no,SNWU,,,,,
16897,CO43,small_airport,Pinyon Airport,39.00279999,-108.7099991,6980,NA_,US,US-CO,Glade Park,no,CO43,,CO43,,,
321191,IT-0499,small_airport,Campo di Volo Pietralata,39.970654,18.381006,300,EU,IT,IT-75,Andrano,no,,,LEAND,,,
42680,KE-0037,small_airport,Nanyuki West Airport,-0.141092,36.914995,6000,AF,KE,KE-700,Nanyuki West,no,,,,,,
44091,CN-0015,medium_airport,Huairen Air Base,39.71749878,113.1429977,3260,AS,CN,CN-14,Datong,no,,,,,https://en.wikipedia.org/wiki/Huairen_Air_Base,Datong Huairen Airport
27478,YCOI,small_airport,Collie Airport,-33.36669922,116.2170029,818,OC,AU,AU-WA,Collie,no,YCOI,CIE,,,,
12653,5T0,closed,Ward Airpark,29.503099,-95.934998,105,NA_,US,US-TX,Beasley,no,,,,,,5T0
24601,SN23,closed,Overmiller Airport,39.911999,-98.665604,2010,NA_,US,US-KS,Smith Center,no,,,,,,SN23
39445,SLIX,small_airport,Ixiamas Airport,-13.76000023,-68.13683319,725,SA,BO,BO-L,Iturralde,no,SLIX,,,,,
23398,NY16,small_airport,Oak Ridge Airport,43.09840012,-77.18190002,540,NA_,US,US-NY,East Palmyra,no,NY16,,NY16,,,
14915,8FL1,small_airport,Mc Donald's Field,27.1970005,-81.91560364,54,NA_,US,US-FL,Arcadia,no,8FL1,,8FL1,,,
32052,NFTP,small_airport,Kuini Lavenia Airport,-15.977297,-173.791089,30,OC,TO,TO-03,Niuatoputapu,yes,NFTP,NTT,,,https://en.wikipedia.org/wiki/Niuatoputapu_Airport,
29564,NA-0024,small_airport,Julia Landing Site,-22.96999931,18.19389915,4616,AF,NA_,NA-KH,,no,,,,,,
323941,JP-0043,heliport,Vice Camp JGSDF Shibetsu Heliport,43.652708,145.12363,,AS,JP,JP-01,Camp Shibetsu,no,,,,,,"Camp Shibetsu, JGSDF"
22892,ND85,small_airport,Humann Private Airstrip,46.49309921,-100.1790009,1980,NA_,US,US-ND,Hazelton,no,ND85,,ND85,,,
29352,ESMY,small_airport,Smålandsstenar Smålanda Airport,57.16859818,13.44019985,540,EU,SE,SE-F,Smålandsstenar,no,ESMY,,,,,
2306,EFHF,medium_airport,Helsinki Malmi Airport,60.25460052,25.0428009,57,EU,FI,FI-ES,Helsinki,no,EFHF,HEM,,,https://en.wikipedia.org/wiki/Helsinki-Malmi_Airport,
23797,OK61,closed,Major Heliport,36.1034,-96.003602,630,NA_,US,US-OK,Tulsa,no,,,,,,OK61
30760,VNBG,small_airport,Bajhang Airport,29.53899956,81.18540192,4100,AS,NP,NP-SE,Bajhang,no,VNBG,BJH,,,,
16848,CN43,heliport,Boeing Anaheim B/250 Heliport,33.85969925,-117.8499985,342,NA_,US,US-CA,Anaheim,no,CN43,,CN43,,,
1903,CYSH,medium_airport,Smiths Falls-Montague (Russ Beach) Airport,44.94580078,-75.94059753,416,NA_,CA,CA-ON,Smiths Falls,no,CYSH,YSH,,http://www.smithsfallsflyingclub.com/,https://en.wikipedia.org/wiki/Smiths_Falls-Montague_Airport,Smith Falls
318594,TZ-0035,small_airport,Kifura Airstrip,-3.838092,30.640202,,AF,TZ,TZ-08,Kifura,no,,,,,,
16993,CT36,small_airport,Gager Field,41.5644989,-72.19730377,465,NA_,US,US-CT,Bozrah,no,CT36,,CT36,,,
24352,RI16,balloonport,Keskinen Balloonport,41.71480179,-71.63729858,255,NA_,US,US-RI,Coventry Center,no,RI16,,RI16,,,
45723,64OG,small_airport,Antone Ranch Airport,44.493436,-119.843686,3908,NA_,US,US-OR,Mitchell,no,64OG,,64OG,,,
1386,CPC6,small_airport,Teeswater (Thompson Field) Airport,43.94829941,-81.27189636,1000,NA_,CA,CA-ON,Teeswater,no,CPC6,,CPC6,,https://en.wikipedia.org/wiki/Teeswater_(Thompson_Field)_Airport,PC6
24482,SC84,heliport,Milliken & Company Heliport,35.11650085,-81.56150055,606,NA_,US,US-SC,Blacksburg,no,SC84,,SC84,,,
8023,16TX,closed,Ratliff Airport,32.264,-98.1073,1300,NA_,US,US-TX,Stephenville,no,,,,,,16TX
24874,TE66,heliport,Lmc Heliport,33.2140007,-96.63269806,708,NA_,US,US-TX,Mc Kinney,no,TE66,,TE66,,,
22139,MN33,heliport,St Mary's Hospital Heliport,46.79380035,-92.09780121,860,NA_,US,US-MN,Duluth,no,MN33,,MN33,,,
13442,6NJ9,small_airport,Bridgeport-Cahill Field,39.79180145,-75.37460327,15,NA_,US,US-NJ,Bridgeport,no,6NJ9,,6NJ9,,,
327329,KR-0448,heliport,Crown Harbor Hotel Heliport,35.107823,129.036954,,AS,KR,KR-26,Busan,no,,,,,,Crown Harbor Hotel
12430,5KO,small_airport,Koggiung Airport,58.87009811,-157.0099945,30,NA_,US,US-AK,Koggiung,no,5KO,,5KO,,,
27723,YLIL,small_airport,Lilydale Airport,-37.6917,145.367004,242,OC,AU,AU-VIC,,no,YLIL,,,https://www.yarravalleyaviation.com.au/,,
41018,SK-510,small_airport,Yavarate Airport,1.116667,-70.75,649,SA,CO,CO-VAU,Yavarate,no,,,VAB,,,
9413,2GE1,heliport,Burke County Hospital Heliport,33.08440018,-82.01309967,264,NA_,US,US-GA,Waynesboro,no,2GE1,,2GE1,,,
331802,GB-0622,small_airport,Dairy House Farm Airfield,53.106477,-2.5037106,,EU,GB,GB-ENG,,no,,,,,,
320200,GB-0379,small_airport,Latch Farm Airstrip,55.8742,-3.45464,640,EU,GB,GB-SCT,,no,,,,,,
31965,MUBO,small_airport,Batabanó Airport,22.71859932,-82.26860046,,NA_,CU,CU-02,Batabanó,no,MUBO,,,,,
31477,FZUV,small_airport,Kalonda Airport,-6.467000008,20.79999924,1873,AF,CD,CD-KW,Kalonda,no,FZUV,,,,,
300332,TJ-0005,small_airport,Garm Airport,39.00388889,70.29027778,4280,AS,TJ,TJ-RR,Garm,no,,,,,,
20567,KMTP,small_airport,Montauk Airport,41.0765,-71.920797,6,NA_,US,US-NY,Montauk,no,KMTP,MTP,MTP,http://www.themontaukairport.com/,https://en.wikipedia.org/wiki/Montauk_Airport,
332611,GB-0669,small_airport,Michaelwood Airstrip,51.654733,-2.408098,,EU,GB,GB-ENG,,no,,,,,,
13862,75NJ,heliport,Garfield Heliport,41.00009918,-74.082901,26,NA_,US,US-NJ,Garfield,no,75NJ,,75NJ,,,
24043,PA75,small_airport,Baker Airport,41.96509933,-77.31580353,1800,NA_,US,US-PA,Elkland,no,PA75,,PA75,,,
13936,77LL,small_airport,Briggs Brothers Airfield,42.42359924,-90.50430298,770,NA_,US,US-IL,Galena,no,77LL,,77LL,,,
11254,48NY,closed,Tennessee Gas Nr 2 Heliport,42.675097,-78.830299,1050,NA_,US,US-NY,Hamburg,no,,,,,,48NY
23702,OI55,small_airport,Scheibe Field,40.75090027,-82.00430298,1010,NA_,US,US-OH,Wooster,no,OI55,,OI55,,,
35562,SDHY,heliport,Edifício São Gonzaga Heliport,-23.5567,-46.6613,3008,SA,BR,BR-SP,São Paulo,no,SDHY,,,,,
323499,KR-0074,heliport,H-610 Heliport,37.01656,127.523549,400,AS,KR,KR-41,Geumil-ro,no,,,RK1A,,,
324480,8MS8,heliport,Betty Ann Cooper Memorial Helipad,33.623263,-90.6227778,136,NA_,US,US-MS,Steiner,no,8MS8,,8MS8,,,
2872,FDMS,medium_airport,Matsapha Airport,-26.528999,31.307501,2075,AF,SZ,SZ-MA,Manzini,no,FDMS,MTS,,http://www.eswacaa.co.sz/airports/matsapha/index.php,https://en.wikipedia.org/wiki/Matsapha_Airport,
37727,SSXO,small_airport,Pousada das Águias Airport,-23.28888893,-52.12916565,1932,SA,BR,BR-PR,Presidente Castelo Branco,no,SSXO,,,,,
10665,3NH9,heliport,Longview Heliport,43.54759979,-71.22699738,560,NA_,US,US-NH,Alton,no,3NH9,,3NH9,,,
38298,YCPG,small_airport,Coppins Gap Airport,-20.95000076,120.0329971,,OC,AU,AU-WA,,no,YCPG,,,,,
28523,EDKF,small_airport,Bergneustadt/Auf dem Dümpel Airport,51.05222321,7.707221985,1604,EU,DE,DE-NW,Bergneustadt,no,EDKF,,,,,
28704,EDXE,small_airport,Rheine-Eschendorf Airport,52.276389,7.492778,131,EU,DE,DE-NW,Rheine,no,EDXE,,,,,
36925,SJVP,small_airport,Vila Pitinga Airport,-0.799166977,-60.08388901,876,SA,BR,BR-AM,Presidente Figueiredo,no,SJVP,,,,,
46623,IN-0060,small_airport,Khargon Govt. Airstrip,21.81003019,75.55443764,,AS,IN,IN-MP,,no,,,,,,"Khargon, Khargone, Khargoan"
1576,CSY4,small_airport,St-Donat Airport,46.30580139,-74.18139648,1270,NA_,CA,CA-QC,St-Donat,no,CSY4,,CSY4,,https://en.wikipedia.org/wiki/St-Donat_Airport,SY4
322805,US-0524,small_airport,J & H Airport,35.201725,-102.1516056,3903,NA_,US,US-TX,Wildorado,no,5TS7,,5TS7,,,
4282,LGSK,medium_airport,Skiathos Island National Airport,39.17710114,23.50370026,54,EU,GR,GR-43,Skiathos,yes,LGSK,JSI,,,https://en.wikipedia.org/wiki/Skiathos_Island_National_Airport,Alexandros Papadiamantis Airport
4476,LRCL,medium_airport,Cluj-Napoca International Airport,46.785198,23.686199,1039,EU,RO,RO-CJ,Cluj-Napoca,yes,LRCL,CLJ,,http://www.airportcluj.ro/,https://en.wikipedia.org/wiki/Cluj-Napoca_International_Airport,Someşeni Airport
324335,CN-0070,closed,Changchun East Airport,43.888157,125.405307,660,AS,CN,CN-22,Changchun,no,,,,,,
24552,SD75,small_airport,Livingston Airport,43.59109879,-98.45200348,1641,NA_,US,US-SD,Stickney,no,SD75,,SD75,,,
21254,KU12,small_airport,Stanford Field,43.9457016,-111.6839981,4966,NA_,US,US-ID,St Anthony,no,KU12,,U12,,,
323651,PL-0110,small_airport,Pacółtowo Airfield,53.5327,20.1531,645,EU,PL,PL-WN,Pacółtowo,no,,,,http://www.palacpacoltowo.com,,
24780,TA73,small_airport,Barclay's Roost Airport,29.97470093,-99.16840363,1680,NA_,US,US-TX,Kerrville,no,TA73,,TA73,,,
15810,9MI7,heliport,Glen Oaks Heliport,42.49000168,-83.46520233,920,NA_,US,US-MI,Novi,no,9MI7,,9MI7,,,
28121,EHHO,small_airport,Hoogeveen Airfield,52.730801,6.51611,40,EU,NL,NL-DR,Hoogeveen,no,EHHO,,,http://www.vliegveldhoogeveen.nl/pages/whiterings_indexpag.html,https://en.wikipedia.org/wiki/Hoogeveen_Airport,
32262,SCIV,small_airport,Panimavida Airport,-35.75690079,-71.40419769,591,SA,CL,CL-ML,Panimavida,no,SCIV,,,,,
335477,BR-0904,small_airport,Fazenda São Francisco Airport,-15.347004,-58.572064,1017,SA,BR,BR-MT,Indiavaí,no,SNUJ,,MT0503,,,
334980,BR-0716,small_airport,Fazenda Garimpinho Airport,-18.719819,-54.300367,1004,SA,BR,BR-MS,Figueirão,no,SSVV,,MS0421,,,
21282,KUBS,small_airport,Columbus Lowndes County Airport,33.4654007,-88.38030243,188,NA_,US,US-MS,Columbus,no,KUBS,UBS,UBS,,https://en.wikipedia.org/wiki/Columbus-Lowndes_County_Airport,
3055,FZKJ,medium_airport,Buta Zega Airport,2.818350077,24.79369926,1378,AF,CD,CD-OR,,no,FZKJ,BZU,,,,
320462,BY-0024,small_airport,Karolin Airfield,53.634045,23.737307,,EU,BY,BY-HR,Grodno,no,,,,,,Aeroklub Grodno
25192,TX78,small_airport,Block Ranch Airport,32.32920074,-97.23190308,755,NA_,US,US-TX,Alvarado,no,TX78,,TX78,,,
23250,NM32,small_airport,Bell Ranch Waggoner Airport,35.70780182,-104.060997,4725,NA_,US,US-NM,Bell Ranch,no,NM32,,NM32,,,
314767,DE-0177,small_airport,Düren-Hürtgenwald Airfield,50.6937,6.4185,1194,EU,DE,DE-NW,Hürtgenwald,no,,,,http://www.lsvdueren.de/,,
170,SDIO,small_airport,Aeroclube de Itápolis Airport,-21.59972191,-48.83277893,1739,SA,BR,BR-SP,Itápolis,no,SDIO,,SDIO,,,
322521,SAND,small_airport,Sandwash Backcountry Strip,39.8308135,-109.9288921,5400,NA_,US,US-UT,,no,SAND,,SAND,,,"Backcountry, dirt, rocky"
40370,VE-0021,small_airport,Belen Airport,3.746666908,-65.76333618,577,SA,VE,VE-Z,Culebra,no,,,,,,
35043,RU-6960,closed,Nivenskoye Air Base,54.56169891,20.60330009,66,EU,RU,RU-KGD,Kaliningrad,no,,,,,https://en.wikipedia.org/wiki/Nivenskoye,
9141,27CL,small_airport,Sopwith Farm Airport,38.74710083,-121.572998,20,NA_,US,US-CA,Pleasant Grove,no,27CL,,27CL,,,
324570,US-0583,small_airport,Rancho San Lorenzo Airport,31.55855,-106.203631,3628,NA_,US,US-TX,Clint,no,TA62,,TA62,,,
38559,YQON,small_airport,Quondong Airport,-33.16329956,140.4519958,,OC,AU,AU-SA,,no,YQON,,,,,
20442,KM54,small_airport,Lebanon Municipal Airport,36.19039917,-86.31569672,588,NA_,US,US-TN,Lebanon,no,KM54,,M54,,,
6478,UKKK,medium_airport,Kiev Zhuliany International Airport,50.40194,30.45194,587,EU,UA,UA-32,Kiev,yes,UKKK,IEV,,https://iev.aero/,https://en.wikipedia.org/wiki/Kyiv_International_Airport_(Zhuliany),"Міжнародний аеропорт ""Київ"""
323191,BR-0193,small_airport,Cachoeira Porteira Airport,-1.066046,-57.052612,,SA,BR,BR-PA,Cachoeira Porteira,no,,,,,,
4268,LGKV,medium_airport,Alexander the Great International Airport,40.91329956,24.61919975,18,EU,GR,GR-55,Kavala,yes,LGKV,KVA,,,https://en.wikipedia.org/wiki/Kavala_International_Airport,Megas Alexandros
40594,SK-477,small_airport,Cano Coló Airport,0.365,-70.443333,696,SA,CO,CO-VAU,Mitu,no,,,MOL,,,
1532,CSK8,closed,King George Airpark,49.093248,-122.822493,5,NA_,CA,CA-BC,Surrey,no,CSK8,,CSK8,,https://en.wikipedia.org/wiki/Surrey/King_George_Airpark,SK8
334065,AU-0143,heliport,Katherine Hospital Helipad,-14.440093,132.270895,341,OC,AU,AU-NT,Katherine,no,,,OZHDY,,,
6266,SVCJ,small_airport,San Carlos Airport,9.647720337,-68.5746994,512,SA,VE,VE-H,San Carlos,no,SVCJ,,,,,
19928,KGBR,small_airport,Walter J. Koladza Airport,42.18420029,-73.40319824,739,NA_,US,US-MA,Great Barrington,no,KGBR,GBR,GBR,http://greatbarringtonairport.com/,https://en.wikipedia.org/wiki/Walter_J._Koladza_Airport,
20437,KM48,small_airport,Houston Memorial Airport,37.33010101,-91.97319794,1196,NA_,US,US-MO,Houston,no,KM48,,M48,,,
331643,PL-0139,heliport,Konstancin Heliport,52.108543,21.1873297,,EU,PL,PL-U-A,,no,,,,,,
310334,ID-0052,small_airport,Foao Airstrip,-3.066,139.099,241,AS,ID,ID-PA,Foao,no,,,FOA,,,WX86
323801,SE-0043,closed,Junosuando,67.4211943,22.3986822,,EU,SE,SE-BD,,no,,,,,,
28073,YWSG,small_airport,Watts Bridge Airport,-27.09830093,152.4600067,61,OC,AU,AU-QLD,,no,YWSG,,,,,
41842,BR-0001,small_airport,Sitio de Voo Tatamborá,-23.88750076,-45.44639969,500,SA,BR,BR-SP,"Ponta da Sela, Ilhabela",no,,,,,,
20753,KONX,small_airport,Currituck County Regional Airport,36.398899,-76.016296,18,NA_,US,US-NC,Currituck,no,KONX,,ONX,http://www.co.currituck.nc.us/airport.cfm,https://en.wikipedia.org/wiki/Currituck_County_Airport,9W7
4367,LIPY,medium_airport,Ancona Falconara Airport,43.616299,13.3623,49,EU,IT,IT-57,Ancona,yes,LIPY,AOI,AN01,http://www.aeroportomarche.com/index.php?lang=english,https://en.wikipedia.org/wiki/Ancona_Falconara_Airport,"Falconara, Raffaello Sanzio Airport"
328106,17SD,small_airport,Stone's Conservation Airport,44.818642,-96.564016,1687,NA_,US,US-SD,Gary,no,17SD,,17SD,,,
4274,LGMK,medium_airport,Mikonos Airport,37.43510056,25.34810066,405,EU,GR,GR-82,Mykonos Island,yes,LGMK,JMK,,,https://en.wikipedia.org/wiki/Mykonos_Island_National_Airport,
4968,DN54,small_airport,Bajoga Northeast Airport,10.91989994,11.50119972,1000,AF,NG,NG-GO,Bajoga,no,DN54,,DN54,,,
46652,RHST,small_airport,Rheinstetten Glider Field,48.9777,8.3425,380,EU,DE,DE-BW,Karlsruhe,no,,,,http://www.sfg-reiselfingen.de/,,
210,SDVE,small_airport,Vera Cruz Airport,-22.23019981,-49.81719971,2100,SA,BR,BR-SP,Vera Cruz,no,SDVE,,SDVE,,,
43510,FR-0170,heliport,Centre Hospitalier Heliport,49.36999893,3.335278034,172,EU,FR,FR-HDF,Soissons,no,,,,,,
314040,MJJ,small_airport,Moki Airport,-5.7181,145.2404,3030,OC,PG,PG-MPM,Moki,no,,MJJ,MOKI,,,
327415,SNTE,heliport,Terras II Heliport,-23.342778,-47.306111,2139,SA,BR,BR-SP,Itu,no,SNTE,,,,,
335,SNJQ,small_airport,Jequitinhonha Airport,-16.44190025,-41.03689957,853,SA,BR,BR-MG,Jequitinhonha,no,SNJQ,,SNJQ,,,
325622,SWAB,heliport,Bradesco Previdência Heliport,-23.486573,-46.856843,2815,SA,BR,BR-SP,Barueri,no,SWAB,,SP0794,,,
20474,KMBG,medium_airport,Mobridge Municipal Airport,45.54650116,-100.4079971,1716,NA_,US,US-SD,Mobridge,no,KMBG,MBG,MBG,,https://en.wikipedia.org/wiki/Mobridge_Municipal_Airport,
29600,FYOO,small_airport,Okaukuejo Airport,-19.14920044,15.91189957,3911,AF,NA_,NA-KU,Okaukuejo,no,FYOO,OKF,,,,
27316,YADG,small_airport,Aldinga Airport,-35.29000092,138.4900055,110,OC,AU,AU-SA,Aldinga,no,YADG,,,http://www.adelaidebiplanes.com.au/,,
35973,SIGE,heliport,Lagoa do Cavalo Heliport,-8.172905,-35.638233,1722,SA,BR,BR-PE,Gravatá,no,SNNT,,PE0046,,,SIGE
307561,KEX,small_airport,Kanabea Airport,-7.538888889,145.905,4288,OC,PG,PG-GPK,Kanabea,no,AYNB,KEX,KEA,,,
38929,AR-0254,small_airport,El Mirador,-34.538887,-59.585278,167,SA,AR,AR-B,San Andres de Giles,no,,,LAD2230,,,
21627,LL91,small_airport,Hillman Airport,42.41579819,-89.45290375,870,NA_,US,US-IL,Rock City,no,LL91,,LL91,,,
22835,NC95,heliport,Mission Hospitals Heliport,35.575298,-82.548501,2200,NA_,US,US-NC,Asheville,no,NC95,,NC95,,,"96NC, St Josephs Mission Hospital"
45575,SWAU,small_airport,Fazenda Nossa Senhora Aparecida Airport,-19.95,-48.58,2592,SA,BR,BR-MG,Pirajuba,no,SWAU,,,,,
318819,KE-0192,small_airport,Sheldrick Trust Strip,-2.669606,38.367137,1800,AF,KE,KE-300,,no,,,,,,
26407,UWLW,medium_airport,Ulyanovsk East Airport,54.40100098,48.80270004,252,EU,RU,RU-ULY,Ulyanovsk,yes,UWLW,ULY,,,https://en.wikipedia.org/wiki/Ulyanovsk_Vostochny_Airport,Ulyanovsk Vostochny Airport
316383,SI-0019,small_airport,Vzletišče Črnotiče,45.5576945,13.9120485,1434,EU,SI,SI-050,Črnotiče,no,,,,,,
8644,1S8,small_airport,Arlington Municipal Airport,45.71649933,-120.1679993,890,NA_,US,US-OR,Arlington,no,1S8,,1S8,,https://en.wikipedia.org/wiki/Arlington_Municipal_Airport_(Oregon),
38530,YOAP,small_airport,One Arm Point Airport,-16.43330002,123.0500031,,OC,AU,AU-WA,,no,YOAP,,,,,
18723,K3N6,small_airport,Old Bridge Airport,40.32989883,-74.34680176,87,NA_,US,US-NJ,Old Bridge,no,K3N6,,3N6,,,
44028,EFPL,heliport,Päijät-Hämeen Central Hospital Heliport,60.9917698,25.56945562,561,EU,FI,FI-ES,,no,EFPL,,,,,
1727,CYEY,medium_airport,Amos/Magny Airport,48.563903,-78.249702,1068,NA_,CA,CA-QC,Amos,no,CYEY,YEY,,,https://en.wikipedia.org/wiki/Amos/Magny_Airport,
25064,TS48,heliport,Arco Sabine Heliport,29.71269989,-93.85959625,9,NA_,US,US-TX,Sabine Pass,no,TS48,,TS48,,,
21540,LA73,small_airport,Huffaker Field,29.60860062,-90.8022995,6,NA_,US,US-LA,Houma,no,LA73,,LA73,,,
39180,SCJV,small_airport,El Parrón Airport,-35.54805374,-71.77610779,200,SA,CL,CL-ML,San Javier,no,SCJV,,,,,
31784,NGKT,small_airport,Kuria Airport,0.218611002,173.4420013,,OC,KI,KI-G,Kuria,no,NGKT,KUC,,,,
27692,YKNG,small_airport,Katanning Airport,-33.71670151,117.6330032,,OC,AU,AU-WA,,no,YKNG,KNI,,,,
35199,NP-MWP,small_airport,Mountain Airport,28,85.33300018,,AS,NP,NP-BA,Mountain,yes,,MWP,,,,
2612,EPKS,medium_airport,Krzesiny Military Air Base,52.33169937,16.96640015,265,EU,PL,PL-WP,,no,EPKS,,,,,
322196,2KS6,small_airport,Flying H Airport,39.750379,-96.026783,1192,NA_,US,US-KS,Seneca,no,2KS6,,2KS6,,,
23417,NY35,small_airport,Stanton Airport,41.75009918,-74.11630249,303,NA_,US,US-NY,New Paltz,no,NY35,,NY35,,,
323979,EBYP,heliport,Regionaal Ziekenhuis Jan Yperman VZW Hospital Heliport,50.863486,2.896702,,EU,BE,BE-VWV,Ypres,no,EBYP,,,,,
32586,VNDR,small_airport,Dhorpatan Airport,28.492115,83.050644,8950,AS,NP,NP-DH,Dhorpatan,no,VNDR,,,,,
27118,YPPF,small_airport,Adelaide Parafield Airport,-34.79330063,138.6329956,57,OC,AU,AU-SA,Adelaide,no,YPPF,,,http://www.adelaideairport.com.au/corporate-and-community/adelaide-airport-limited/airports,https://en.wikipedia.org/wiki/Parafield_Airport,
320179,DE-0352,closed,Skydive Bad Lippspringe,51.79056,8.786111,,EU,DE,DE-NW,Lippspringe,no,,,,,,
316494,GB-0229,closed,Kirkbymoorside,54.251,-0.941274,,EU,GB,GB-ENG,,no,,,,,,Slingsby
19140,K8S0,small_airport,Starr Browning Airstrip,48.60139847,-113.1149979,4655,NA_,US,US-MT,Browning,no,K8S0,,8S0,,,
327846,US-0876,heliport,Bell South Airfield Heliport,32.797005,-97.146067,473,NA_,US,US-TX,Bell South Airfield Heliport,no,XS04,,XS04,,,
